x,n=5,n=10,n=15,n=20
-1.9498623999706834,2.1497666266145476E-4,2.627468798088728E-13,6.150635556423368E-17,6.150635556423368E-17
-1.9457602999707804,2.1052643789549902E-4,2.5193025443570606E-13,6.411537967210279E-17,6.411537967210279E-17
-1.9416581999708773,2.0615914272065382E-4,2.415361244345604E-13,6.183942247162122E-17,6.183942247162122E-17
-1.9375560999709742,2.018734044432476E-4,2.3155238837446746E-13,6.566969190657801E-17,6.566969190657801E-17
-1.9334539999710711,1.9766787020471637E-4,2.2196067206436964E-13,6.084022174945858E-17,6.084022174945858E-17
-1.929351899971168,1.935412067372395E-4,2.1274287886896559E-13,6.439293542825907E-17,6.439293542825907E-17
-1.925249799971265,1.8949210012184404E-4,2.0389284705046862E-13,6.222800053024002E-17,6.222800053024002E-17
-1.921147699971362,1.8551925554898896E-4,1.9539575513149998E-13,6.261657858885882E-17,6.261657858885882E-17
-1.9170455999714588,1.8162139708159303E-4,1.8723261829833858E-13,6.13398221105399E-17,6.13398221105399E-17
-1.9129434999715558,1.7779726742046153E-4,1.7939416618872883E-13,6.389333506717776E-17,6.389333506717776E-17
-1.9088413999716527,1.7404562767212118E-4,1.718711839515663E-13,6.361577931102146E-17,6.361577931102146E-17
-1.9047392999717496,1.7036525711907168E-4,1.6464385410586147E-13,6.389333506717776E-17,6.389333506717776E-17
-1.9006371999718465,1.6675495299234983E-4,1.5771123296204336E-13,6.31716901011714E-17,6.31716901011714E-17
-1.8965350999719435,1.6321353024647756E-4,1.5105017237004858E-13,6.256106743762757E-17,6.256106743762757E-17
-1.8924329999720404,1.5973982133670616E-4,1.4466194908635544E-13,6.400435736964028E-17,6.400435736964028E-17
-1.8883308999721373,1.563326759986095E-4,1.385264680742182E-13,6.517009154549669E-17,6.517009154549669E-17
-1.8842287999722342,1.5299096102991787E-4,1.3264556120162753E-13,6.111777750561487E-17,6.111777750561487E-17
-1.8801266999723312,1.4971356007467272E-4,1.2699269413829484E-13,6.311617894994015E-17,6.311617894994015E-17
-1.876024599972428,1.4649937340955593E-4,1.2157708173532455E-13,6.333822355486518E-17,6.333822355486518E-17
-1.871922499972525,1.433473177325565E-4,1.1638040531281036E-13,6.189493362285248E-17,6.189493362285248E-17
-1.867820399972622,1.4025632595377464E-4,1.1139172917395967E-13,6.145084441300241E-17,6.145084441300241E-17
-1.8637182999727189,1.372253469884453E-4,1.0660561322595185E-13,6.294964549624637E-17,6.294964549624637E-17
-1.8596161999728158,1.3425334555213132E-4,1.0201800515474701E-13,6.328271240363392E-17,6.328271240363392E-17
-1.8555140999729127,1.3133930195811106E-4,9.762324282291957E-14,5.64548408021892E-17,5.64548408021892E-17
-1.8514119999730096,1.284822119168929E-4,9.340067608221148E-14,5.934142066621461E-17,5.934142066621461E-17
-1.8473098999731066,1.2568108633779983E-4,8.935602258119956E-14,5.828670879282072E-17,5.828670879282072E-17
-1.8432077999732035,1.2293495113277286E-4,8.547484942056372E-14,6.045164369083977E-17,6.045164369083977E-17
-1.8391056999733004,1.2024284702215493E-4,8.176331833809058E-14,6.045164369083977E-17,6.045164369083977E-17
-1.8350035999733973,1.1760382934264718E-4,7.818840019879758E-14,6.072919944699607E-17,6.072919944699607E-17
-1.8309014999734943,1.1501696785719779E-4,7.477568564340231E-14,5.556666238248908E-17,5.556666238248908E-17
-1.8267993999735912,1.1248134656708114E-4,7.150241509989997E-14,6.072919944699607E-17,6.072919944699607E-17
-1.8226972999736881,1.0999606352586627E-4,6.83647860544312E-14,5.631606292411106E-17,5.631606292411106E-17
-1.818595199973785,1.0756023065546864E-4,6.535733065859972E-14,5.2541304640385534E-17,5.2541304640385534E-17
-1.814493099973882,1.0517297356414121E-4,6.248204731384987E-14,5.259681579161679E-17,5.259681579161679E-17
-1.810390999973979,1.0283343136649676E-4,5.971773076041131E-14,5.165312622068541E-17,5.165312622068541E-17
-1.8062888999740758,1.005407565053954E-4,5.70726521598175E-14,5.2680082518463675E-17,5.2680082518463675E-17
-1.8021867999741727,9.829411457586268E-5,5.4542231842091834E-14,5.054290319606025E-17,5.054290319606025E-17
-1.7980846999742697,9.609268415087404E-5,5.2115811666197944E-14,4.954370247389761E-17,4.954370247389761E-17
-1.7939825999743666,9.393565660904635E-5,4.979394674364812E-14,5.0237591864288335E-17,5.0237591864288335E-17
-1.7898804999744635,9.182223596424413E-5,4.757044758108009E-14,5.08759701034478E-17,5.08759701034478E-17
-1.7857783999745604,8.975163869703023E-5,4.544051246391234E-14,4.971023592759138E-17,4.971023592759138E-17
-1.7816762999746574,8.772309358799471E-5,4.3399478455441456E-14,5.012656956182582E-17,5.012656956182582E-17
-1.7775741999747543,8.573584155289168E-5,4.1448233734087123E-14,4.904410211281629E-17,4.904410211281629E-17
-1.7734720999748512,8.378913547965536E-5,3.9573788690461244E-14,4.976574707882264E-17,4.976574707882264E-17
-1.7693699999749481,8.18822400671466E-5,3.779254686975264E-14,5.168088179630104E-17,5.168088179630104E-17
-1.765267899975045,8.00144316657938E-5,3.608383036812768E-14,5.265232694284805E-17,5.265232694284805E-17
-1.761165799975142,7.818499811990743E-5,3.444139418107284E-14,5.0237591864288335E-17,5.0237591864288335E-17
-1.757063699975239,7.63932386118078E-5,3.287092820158932E-14,5.215272658176673E-17,5.215272658176673E-17
-1.7529615999753358,7.463846350769421E-5,3.137928805685419E-14,5.0653925498522766E-17,5.0653925498522766E-17
-1.7488594999754328,7.291999420528567E-5,2.994435255310179E-14,5.032085859113522E-17,5.032085859113522E-17
-1.7447573999755297,7.123716298307015E-5,2.8568925003469306E-14,4.934941344458821E-17,4.934941344458821E-17
-1.7406552999756266,6.95893128513407E-5,2.726119330276333E-14,5.229150445984487E-17,5.229150445984487E-17
-1.7365531999757235,6.797579740493723E-5,2.6003976749677806E-14,4.9460435747050725E-17,4.9460435747050725E-17
-1.7324510999758205,6.639598067754243E-5,2.48077114406442E-14,5.201394870368859E-17,5.201394870368859E-17
-1.7283489999759174,6.484923699778162E-5,2.366024043354287E-14,5.0154325137441445E-17,5.0154325137441445E-17
-1.7242468999760143,6.333495084682966E-5,2.2566309931804086E-14,5.1486592766991634E-17,5.1486592766991634E-17
-1.7201447999761112,6.185251671774868E-5,2.1511681325137032E-14,5.1486592766991634E-17,5.1486592766991634E-17
-1.7160426999762082,6.0401338976341815E-5,2.051567249417019E-14,5.165312622068541E-17,5.165312622068541E-17
-1.711940599976305,5.898083172372248E-5,1.9556051222835436E-14,4.979350265443827E-17,4.979350265443827E-17
-1.707838499976402,5.7590418660325465E-5,1.8644419341740104E-14,5.054290319606025E-17,5.054290319606025E-17
-1.703736399976499,5.622953295161914E-5,1.7769979931969715E-14,5.229150445984487E-17,5.229150445984487E-17
-1.6996342999765959,5.489761709526758E-5,1.6935369773207752E-14,5.3040905001466855E-17,5.3040905001466855E-17
-1.6955321999766928,5.3594122789902136E-5,1.6137535752136502E-14,5.130618152549005E-17,5.130618152549005E-17
-1.6914300999767897,5.231851080538362E-5,1.5377615847356197E-14,4.8613890690774044E-17,4.8613890690774044E-17
-1.6873279999768866,5.10702508545979E-5,1.464818544238966E-14,4.9654724776360124E-17,4.9654724776360124E-17
-1.6832258999769836,4.9848821466721355E-5,1.3950590682654251E-14,5.090372567906343E-17,5.090372567906343E-17
-1.6791237999770805,4.8653709861991206E-5,1.3290105127516938E-14,4.801714581503802E-17,4.801714581503802E-17
-1.6750216999771774,4.74844118279646E-5,1.2658138426324683E-14,4.891920202254596E-17,4.891920202254596E-17
-1.6709195999772744,4.634043159719103E-5,1.2054357512170099E-14,4.699018951725975E-17,4.699018951725975E-17
-1.6668174999773713,4.52212817263615E-5,1.1474945993406038E-14,4.9404924595819467E-17,4.9404924595819467E-17
-1.6627153999774682,4.4126482976867996E-5,1.0923609239377186E-14,4.767020111984266E-17,4.767020111984266E-17
-1.6586132999775651,4.3055564196804924E-5,1.0398099048458675E-14,4.835021272242557E-17,4.835021272242557E-17
-1.654511199977662,4.200806220435315E-5,9.896639063811109E-15,4.668487818548783E-17,4.668487818548783E-17
-1.650409099977759,4.0983521672557945E-5,9.418091306834242E-15,4.800326802723021E-17,4.800326802723021E-17
-1.646306999977856,3.9981495015492554E-5,8.962178221771922E-15,4.764244554422703E-17,4.764244554422703E-17
-1.6422048999779528,3.900154227578312E-5,8.526374051243124E-15,4.976574707882264E-17,4.976574707882264E-17
-1.6381027999780498,3.8043231013478923E-5,8.112135962967671E-15,4.872491299323656E-17,4.872491299323656E-17
-1.6340006999781467,3.7106136196276906E-5,7.71482877581775E-15,4.6573855883025315E-17,4.6573855883025315E-17
-1.6298985999782436,3.618984009105268E-5,7.336846408190213E-15,4.796857355771067E-17,4.796857355771067E-17
-1.6257964999783405,3.529393215672165E-5,6.977335376134874E-15,4.739264536368637E-17,4.739264536368637E-17
-1.6216943999784375,3.441800893839861E-5,6.634734428523359E-15,4.876654635666E-17,4.876654635666E-17
-1.6175922999785344,3.356167396284135E-5,6.306954958290589E-15,4.719141744047306E-17,4.719141744047306E-17
-1.6134901999786313,3.272453763516609E-5,5.995967611305275E-15,4.787142904305597E-17,4.787142904305597E-17
-1.6093880999787282,3.1906217136850034E-5,5.6977825235726694E-15,4.871103520542874E-17,4.871103520542874E-17
-1.6052859999788252,3.1106336324952246E-5,5.415161374866529E-15,4.814204590530835E-17,4.814204590530835E-17
-1.601183899978922,3.0324525632607247E-5,5.1464908723541924E-15,4.705610900934687E-17,4.705610900934687E-17
-1.597081799979019,2.9560421970726344E-5,4.888613819309384E-15,4.8606951796870134E-17,4.8606951796870134E-17
-1.592979699979116,2.8813668630915507E-5,4.645825391058622E-15,4.7711834483266105E-17,4.7711834483266105E-17
-1.5888775999792129,2.808391518961872E-5,4.411072201948585E-15,4.7843673467440337E-17,4.7843673467440337E-17
-1.5847754999793098,2.7370817413416634E-5,4.189410970911744E-15,4.7210499398708805E-17,4.7210499398708805E-17
-1.5806733999794067,2.6674037165546152E-5,3.977731338755674E-15,4.587649704568264E-17,4.587649704568264E-17
-1.5765712999795036,2.599324231356019E-5,3.776521630138863E-15,4.770402822762421E-17,4.770402822762421E-17
-1.5724691999796006,2.5328106638159077E-5,3.585854920287734E-15,4.637154375763952E-17,4.637154375763952E-17
-1.5683670999796975,2.4678309743166245E-5,3.40394919079467E-15,4.748403534825566E-17,4.748403534825566E-17
-1.5642649999797944,2.4043536966637014E-5,3.2280072712054243E-15,4.757435764779494E-17,4.757435764779494E-17
-1.5601628999798913,2.342347929307921E-5,3.0659814964639763E-15,4.533439595943989E-17,4.533439595943989E-17
-1.5560607999799883,2.2817833266827204E-5,2.908791263411814E-15,4.676467546538276E-17,4.676467546538276E-17
-1.5519586999800852,2.2226300906458954E-5,2.7591054441167274E-15,4.568914691027715E-17,4.568914691027715E-17
-1.547856599980182,2.164858962034772E-5,2.617860789255744E-15,4.6945086706884356E-17,4.6945086706884356E-17
-1.543754499980279,2.108441212327871E-5,2.4834995171474363E-15,4.677161435928667E-17,4.677161435928667E-17
-1.539652399980376,2.053348635413441E-5,2.3524272807495807E-15,4.627201399820535E-17,4.627201399820535E-17
-1.5355502999804729,1.999553539462432E-5,2.2319507353429914E-15,4.663283648120853E-17,4.663283648120853E-17
-1.5314481999805698,1.947028738909816E-5,2.116647135341765E-15,4.676814491233472E-17,4.676814491233472E-17
-1.5273460999806667,1.8957475465357137E-5,2.0047227766717413E-15,4.7781223422305175E-17,4.7781223422305175E-17
-1.5232439999807637,1.8456837656502356E-5,1.8999316009349345E-15,4.7579995499091866E-17,4.7579995499091866E-17
-1.5191418999808606,1.796811682381496E-5,1.8012535907274698E-15,4.662242814035267E-17,4.662242814035267E-17
-1.5150397999809575,1.7491060580623823E-5,1.705934005169496E-15,4.548444954011188E-17,4.548444954011188E-17
-1.5109376999810544,1.7025421217169197E-5,1.6149928616648879E-15,4.760081218080359E-17,4.760081218080359E-17
-1.5068355999811514,1.6570955626452867E-5,1.5319689961046379E-15,4.6219972293926045E-17,4.6219972293926045E-17
-1.5027334999812483,1.6127425231080392E-5,1.449756981131145E-15,4.764244554422703E-17,4.764244554422703E-17
-1.4986313999813452,1.569459591102812E-5,1.3708895130193355E-15,4.880817972008344E-17,4.880817972008344E-17
-1.4945292999814421,1.527223793239621E-5,1.3003625953800223E-15,4.689304500260505E-17,4.689304500260505E-17
-1.490427199981539,1.4860125877111426E-5,1.2293638329552436E-15,4.787836793695988E-17,4.787836793695988E-17
-1.486325099981636,1.4458038573521736E-5,1.166136631702841E-15,4.7656323332034847E-17,4.7656323332034847E-17
-1.482222999981733,1.4065759027973857E-5,1.1006612288255725E-15,4.835021272242557E-17,4.835021272242557E-17
-1.4781208999818298,1.3683074357242004E-5,1.0436096431476472E-15,4.800326802723021E-17,4.800326802723021E-17
-1.4740187999819268,1.3309775721932247E-5,9.839212777862372E-16,4.807265696626928E-17,4.807265696626928E-17
-1.4699166999820237,1.2945658260703111E-5,9.33891852739066E-16,4.606037773413618E-17,4.606037773413618E-17
-1.4658145999821206,1.2590521025458976E-5,8.81017481191293E-16,4.950206911047417E-17,4.950206911047417E-17
-1.4617124999822175,1.2244166917332322E-5,8.351513924864662E-16,4.596323321948148E-17,4.596323321948148E-17
-1.4576103999823145,1.1906402623608259E-5,7.91255949650349E-16,4.8253068207770864E-17,4.8253068207770864E-17
-1.4535082999824114,1.1577038555466546E-5,7.417816361154905E-16,4.9960036108132046E-17,4.9960036108132046E-17
-1.4494061999825083,1.125588878655212E-5,7.048528427588962E-16,4.744815651491763E-17,4.744815651491763E-17
-1.4453040999826052,1.0942770992465114E-5,6.694783616367772E-16,4.760081218080359E-17,4.760081218080359E-17
-1.4412019999827022,1.0637506391000613E-5,6.298017662942356E-16,5.132005931329786E-17,5.132005931329786E-17
-1.437099899982799,1.0339919683230087E-5,5.890288257148768E-16,5.1236792586450977E-17,5.1236792586450977E-17
-1.432997799982896,1.0049838995407845E-5,5.627442956068762E-16,4.7850612361344246E-17,4.7850612361344246E-17
-1.428895699982993,9.767095821720474E-6,5.312139617075218E-16,4.8960835385969404E-17,4.8960835385969404E-17
-1.4247935999830899,9.491524967728814E-6,5.025702076721927E-16,5.054290319606025E-17,5.054290319606025E-17
-1.4206914999831868,9.222964494689596E-6,4.764799665935016E-16,5.0792703376600914E-17,5.0792703376600914E-17
-1.4165893999832837,8.961255664625773E-6,4.452826996015346E-16,5.140332604014475E-17,5.140332604014475E-17
-1.4124872999833806,8.706242886129396E-6,4.2221781626494703E-16,4.371503159461554E-17,4.371503159461554E-17
-1.4083851999834776,8.457773660999784E-6,3.9729330936211227E-16,2.831068712794149E-17,2.831068712794149E-17
-1.4042830999835745,8.215698531555932E-6,3.748668042646841E-16,2.794986464493831E-17,2.794986464493831E-17
-1.4001809999836714,7.979871028751612E-6,3.53633788918728E-16,2.858824288409778E-17,2.858824288409778E-17
-1.3960788999837683,7.750147620989883E-6,3.3065217230898725E-16,2.961519918187605E-17,2.961519918187605E-17
-1.3919767999838653,7.526387663670836E-6,3.132216708223723E-16,3.0725422206501207E-17,3.0725422206501207E-17
-1.3878746999839622,7.308453349486266E-6,2.959299472138355E-16,3.005928839172611E-17,3.005928839172611E-17
-1.383772599984059,7.096209659385039E-6,2.802758025666208E-16,2.947642130379791E-17,2.947642130379791E-17
-1.379670499984156,6.889524314267648E-6,2.63428168167934E-16,2.936539900133539E-17,2.936539900133539E-17
-1.375568399984253,6.688267727359393E-6,2.4816260157933814E-16,3.005928839172611E-17,3.005928839172611E-17
-1.3714662999843499,6.492312957286833E-6,2.352562589180707E-16,3.0309088572266776E-17,3.0309088572266776E-17
-1.3673641999844468,6.301535661831615E-6,2.174371793728369E-16,3.053113317719181E-17,3.053113317719181E-17
-1.3632620999845437,6.1158140523235315E-6,2.0833335057091063E-16,3.075317778211684E-17,3.075317778211684E-17
-1.3591599999846407,5.935028848760599E-6,1.9437229603624928E-16,2.8727020762175923E-17,2.8727020762175923E-17
-1.3550578999847376,5.759063235511174E-6,1.8363088827300088E-16,2.9226621123257244E-17,2.9226621123257244E-17
-1.3509557999848345,5.587802817726529E-6,1.730837695390619E-16,2.919886554764162E-17,2.919886554764162E-17
-1.3468536999849314,5.421135578355996E-6,1.621480727465041E-16,3.0142555118573E-17,3.0142555118573E-17
-1.3427515999850284,5.258951835812015E-6,1.5126788710517758E-16,3.0281332996651144E-17,3.0281332996651144E-17
-1.3386494999851253,5.1011442022531885E-6,1.433297924791077E-16,2.997602166487923E-17,2.997602166487923E-17
-1.3345473999852222,4.94760754250162E-6,1.34781075189494E-16,2.9309887850104134E-17,2.9309887850104134E-17
-1.3304452999853191,4.798238933545251E-6,1.270095140171179E-16,3.0503377601576175E-17,3.0503377601576175E-17
-1.326343199985416,4.652937624670145E-6,1.2073675392798576E-16,3.047562202596055E-17,3.047562202596055E-17
-1.322241099985513,4.511604998179291E-6,1.1129985821867194E-16,3.325117958752344E-17,3.325117958752344E-17
-1.31813899998561,4.374144530686602E-6,1.054989429150055E-16,3.5277336607464347E-17,3.5277336607464347E-17
-1.3140368999857068,4.24046175503004E-6,1.0158540675320183E-16,4.4630965589931296E-17,4.4630965589931296E-17
-1.3099347999858038,4.110464222728427E-6,9.375833442959447E-17,4.3354209111612364E-17,4.3354209111612364E-17
-1.3058326999859007,3.9840614670096365E-6,9.164891068280667E-17,4.668487818548783E-17,4.668487818548783E-17
-1.3017305999859976,3.86116496643335E-6,8.654188476953095E-17,4.6573855883025315E-17,4.6573855883025315E-17
-1.2976284999860945,3.7416881090180376E-6,8.182343691487404E-17,4.485301019485633E-17,4.485301019485633E-17
-1.2935263999861915,3.6255461569668635E-6,7.843725668976731E-17,4.3909320623924943E-17,4.3909320623924943E-17
-1.2894242999862884,3.5126562118990013E-6,7.30526750203353E-17,4.163336342344337E-17,4.163336342344337E-17
-1.2853221999863853,3.4029371806321706E-6,7.011058400507863E-17,4.2799097599299786E-17,4.2799097599299786E-17
-1.2812200999864822,3.296309741509962E-6,6.583622536027178E-17,4.0190073491430665E-17,4.0190073491430665E-17
-1.2771179999865792,3.1926963112031136E-6,6.250555628639631E-17,4.0967229608668276E-17,4.0967229608668276E-17
-1.273015899986676,3.0920210120825575E-6,6.0285110237146E-17,4.0190073491430665E-17,4.0190073491430665E-17
-1.268913799986773,2.9942096400796815E-6,5.745404152435185E-17,4.0467629247586955E-17,4.0467629247586955E-17
-1.26481169998687,2.8991896330260447E-6,5.750955267558311E-17,4.2521541843143496E-17,4.2521541843143496E-17
-1.2607095999869669,2.8068900395304965E-6,5.367928324062632E-17,4.1022740759899534E-17,4.1022740759899534E-17
-1.2566074999870638,2.717241488323585E-6,5.329070518200751E-17,4.485301019485633E-17,4.485301019485633E-17
-1.2525053999871607,2.6301761580908023E-6,5.3235194030776254E-17,4.368727601899991E-17,4.368727601899991E-17
-1.2484032999872576,2.545627747792878E-6,5.2902127123388707E-17,4.4131365228849975E-17,4.4131365228849975E-17
-1.2443011999873546,2.4635314474432126E-6,4.9737991503207014E-17,4.6851411639181604E-17,4.6851411639181604E-17
-1.2401990999874515,2.3838239093568746E-6,4.846123502488808E-17,4.3909320623924943E-17,4.3909320623924943E-17
-1.2360969999875484,2.3064432198826035E-6,4.75175454539567E-17,4.773959005888173E-17,4.773959005888173E-17
-1.2319948999876453,2.231328871548366E-6,4.651834473179406E-17,4.5796699765787705E-17,4.5796699765787705E-17
-1.2278927999877423,2.158421735704519E-6,4.6296300126869026E-17,4.6296300126869026E-17,4.6296300126869026E-17
-1.2237906999878392,2.0876640355539934E-6,4.746203430272544E-17,4.746203430272544E-17,4.746203430272544E-17
-1.219688599987936,2.0189993196822463E-6,4.7073456244106636E-17,4.7073456244106636E-17,4.7073456244106636E-17
-1.215586499988033,1.952372435962524E-6,4.446443213623752E-17,4.446443213623752E-17,4.446443213623752E-17
-1.21148439998813,1.8877295059328003E-6,4.590772206825022E-17,4.590772206825022E-17,4.590772206825022E-17
-1.2073822999882269,1.8250178995586897E-6,4.3076653355456075E-17,4.3076653355456075E-17,4.3076653355456075E-17
-1.2032801999883238,1.7641862104339489E-6,4.0967229608668276E-17,4.0967229608668276E-17,4.0967229608668276E-17
-1.1991780999884207,1.705184231386936E-6,4.563016631209393E-17,4.563016631209393E-17,4.563016631209393E-17
-1.1950759999885177,1.647962930483915E-6,4.163336342344337E-17,4.163336342344337E-17,4.163336342344337E-17
-1.1909738999886146,1.5924744274352088E-6,4.2854608750531044E-17,4.2854608750531044E-17,4.2854608750531044E-17
-1.1868717999887115,1.5386719703968654E-6,4.235500838944972E-17,4.235500838944972E-17,4.235500838944972E-17
-1.1827696999888084,1.4865099131708969E-6,4.157785227221211E-17,4.157785227221211E-17,4.157785227221211E-17
-1.1786675999889054,1.4359436927642854E-6,4.3354209111612364E-17,4.3354209111612364E-17,4.3354209111612364E-17
-1.1745654999890023,1.3869298073502234E-6,4.313216450668733E-17,4.313216450668733E-17,4.313216450668733E-17
-1.1704633999890992,1.3394257945911759E-6,4.3354209111612364E-17,4.3354209111612364E-17,4.3354209111612364E-17
-1.1663612999891961,1.2933902103332563E-6,4.213296378452469E-17,4.213296378452469E-17,4.213296378452469E-17
-1.162259199989293,1.2487826076588715E-6,4.3909320623924943E-17,4.3909320623924943E-17,4.3909320623924943E-17
-1.15815709998939,1.2055635163126798E-6,4.091171845743702E-17,4.091171845743702E-17,4.091171845743702E-17
-1.154054999989487,1.163694422467776E-6,4.163336342344337E-17,4.163336342344337E-17,4.163336342344337E-17
-1.1499528999895838,1.1231377488346017E-6,4.263256414560601E-17,4.263256414560601E-17,4.263256414560601E-17
-1.1458507999896808,1.0838568351259626E-6,3.9634961979118087E-17,3.9634961979118087E-17,3.9634961979118087E-17
-1.1417486999897777,1.04581591887698E-6,4.141131881851834E-17,4.141131881851834E-17,4.141131881851834E-17
-1.1376465999898746,1.0089801165508171E-6,4.1022740759899534E-17,4.1022740759899534E-17,4.1022740759899534E-17
-1.1335444999899715,9.733154050319826E-7,4.168887457467463E-17,4.168887457467463E-17,4.168887457467463E-17
-1.1294423999900685,9.38788603398133E-7,4.035660694512444E-17,4.035660694512444E-17,4.035660694512444E-17
-1.1253402999901654,9.053673550405428E-7,3.952393967665557E-17,3.952393967665557E-17,3.952393967665557E-17
-1.1212381999902623,8.730201100941027E-7,4.04121180963557E-17,4.04121180963557E-17,4.04121180963557E-17
-1.1171360999903592,8.417161081712976E-7,4.168887457467463E-17,4.168887457467463E-17,4.168887457467463E-17
-1.1130339999904562,8.114253614142641E-7,4.2577052994374754E-17,4.2577052994374754E-17,4.2577052994374754E-17
-1.108931899990553,7.82118637848106E-7,4.135580766728708E-17,4.135580766728708E-17,4.135580766728708E-17
-1.10482979999065,7.537674450178721E-7,4.04121180963557E-17,4.04121180963557E-17,4.04121180963557E-17
-1.100727699990747,7.263440139504418E-7,3.985700658404312E-17,3.985700658404312E-17,3.985700658404312E-17
-1.0966255999908439,6.998212833746465E-7,4.235500838944972E-17,4.235500838944972E-17,4.235500838944972E-17
-1.0925234999909408,6.741728842484252E-7,4.1799896877137144E-17,4.1799896877137144E-17,4.1799896877137144E-17
-1.0884213999910377,6.493731245565404E-7,4.2799097599299786E-17,4.2799097599299786E-17,4.2799097599299786E-17
-1.0843192999911346,6.253969743936771E-7,4.213296378452469E-17,4.213296378452469E-17,4.213296378452469E-17
-1.0802171999912316,6.022200513238762E-7,4.352074256530614E-17,4.352074256530614E-17,4.352074256530614E-17
-1.0761150999913285,5.798186059928768E-7,4.191091917959966E-17,4.191091917959966E-17,4.191091917959966E-17
-1.0720129999914254,5.581695080310589E-7,4.346523141407488E-17,4.346523141407488E-17,4.346523141407488E-17
-1.0679108999915223,5.372502321855932E-7,4.29101199017623E-17,4.29101199017623E-17,4.29101199017623E-17
-1.0638087999916193,5.170388447556796E-7,4.1522341120980855E-17,4.1522341120980855E-17,4.1522341120980855E-17
-1.0597066999917162,4.975139902378966E-7,4.2521541843143496E-17,4.2521541843143496E-17,4.2521541843143496E-17
-1.055604599991813,4.786548782450551E-7,4.091171845743702E-17,4.091171845743702E-17,4.091171845743702E-17
-1.05150249999191,4.6044127067457197E-7,4.04121180963557E-17,4.04121180963557E-17,4.04121180963557E-17
-1.047400399992007,4.428534691059416E-7,4.496403249731884E-17,4.496403249731884E-17,4.496403249731884E-17
-1.0432982999921039,4.2587230244750527E-7,6.961098364399732E-17,6.961098364399732E-17,6.961098364399732E-17
-1.0391961999922008,4.0947911479927157E-7,6.994405055138486E-17,6.994405055138486E-17,6.994405055138486E-17
-1.0350940999922977,3.9365575360494896E-7,7.416289804496046E-17,7.416289804496046E-17,7.416289804496046E-17
-1.0309919999923947,3.783845579589107E-7,7.649436639667328E-17,7.649436639667328E-17,7.649436639667328E-17
-1.0268898999924916,3.636483471628482E-7,7.316369732279782E-17,7.316369732279782E-17,7.316369732279782E-17
-1.0227877999925885,3.494304095458256E-7,6.694644838489694E-17,6.694644838489694E-17,6.694644838489694E-17
-1.0186856999926854,3.3571449145664014E-7,6.872280522429719E-17,6.872280522429719E-17,6.872280522429719E-17
-1.0145835999927824,3.2248478646690336E-7,6.7390537594747E-17,6.7390537594747E-17,6.7390537594747E-17
-1.0104814999928793,3.0972592481637305E-7,7.09432512735475E-17,7.09432512735475E-17,7.09432512735475E-17
-1.0063793999929762,2.9742296306900505E-7,7.66053886991358E-17,7.66053886991358E-17,7.66053886991358E-17
-1.0022772999930731,2.855613739275453E-7,8.493206138382448E-17,8.493206138382448E-17,8.493206138382448E-17
-0.9981751999931207,2.7412703629114966E-7,8.637535131583718E-17,8.637535131583718E-17,8.637535131583718E-17
-0.9940730999931066,2.6310622550207443E-7,7.860379014346108E-17,7.860379014346108E-17,7.860379014346108E-17
-0.9899709999930925,2.524856037969814E-7,7.194245199571015E-17,7.194245199571015E-17,7.194245199571015E-17
-0.9858688999930784,2.422522109187808E-7,7.30526750203353E-17,7.30526750203353E-17,7.30526750203353E-17
-0.9817667999930643,2.3239345495551512E-7,7.149836278586008E-17,7.149836278586008E-17,7.149836278586008E-17
-0.9776646999930502,2.2289710333323053E-7,7.238654120556021E-17,7.238654120556021E-17,7.238654120556021E-17
-0.9735625999930361,2.1375127399780868E-7,7.538414337204813E-17,7.538414337204813E-17,7.538414337204813E-17
-0.969460499993022,2.0494442683682834E-7,7.038813976123493E-17,7.038813976123493E-17,7.038813976123493E-17
-0.9653583999930079,1.964653551488338E-7,7.227551890309769E-17,7.227551890309769E-17,7.227551890309769E-17
-0.9612562999929938,1.8830317744800152E-7,7.560618797697317E-17,7.560618797697317E-17,7.560618797697317E-17
-0.9571541999929797,1.8044732928990116E-7,7.73825448163734E-17,7.73825448163734E-17,7.73825448163734E-17
-0.9530520999929656,1.72887555379031E-7,8.026912468039882E-17,8.026912468039882E-17,8.026912468039882E-17
-0.9489499999929515,1.6561390176761392E-7,8.304468224196171E-17,8.304468224196171E-17,8.304468224196171E-17
-0.9448478999929374,1.5861670825312314E-7,8.204548151979907E-17,8.204548151979907E-17,8.204548151979907E-17
-0.9407457999929233,1.5188660095355467E-7,8.504308368628699E-17,8.504308368628699E-17,8.504308368628699E-17
-0.9366436999929092,1.4541448497373821E-7,8.604228440844963E-17,8.604228440844963E-17,8.604228440844963E-17
-0.9325415999928951,1.3919153731101198E-7,8.215650382226158E-17,8.215650382226158E-17,8.215650382226158E-17
-0.928439499992881,1.33209199832951E-7,7.993605777301127E-17,7.993605777301127E-17,7.993605777301127E-17
-0.9243373999928669,1.2745917247847239E-7,7.538414337204813E-17,7.538414337204813E-17,7.538414337204813E-17
-0.9202352999928528,1.2193340655575203E-7,7.671641100159831E-17,7.671641100159831E-17,7.671641100159831E-17
-0.9161331999928387,1.1662409816692864E-7,7.682743330406083E-17,7.682743330406083E-17,7.682743330406083E-17
